n_id,n_x,n_y,is_left_boundary,is_right_boundary
0,62.5095466604667,35.88855203878302,False,False
1,77.56856902451935,9.008287599623674,False,False
2,30.016628491122542,34.94213781585047,False,False
3,0.5265304565574724,32.84913673531065,True,False
4,79.70694287520462,18.717398113748832,False,False
5,30.30324268193135,11.137024484030933,False,False
6,25.48695876541246,17.803052235305863,False,False
7,50.45482589579533,22.139894082979698,False,False
8,99.55002834343927,31.70647676855012,False,True
9,62.21792294411627,39.55840590727539,False,False
10,21.530869823559897,6.408481354313782,False,False
11,61.25396042730308,1.7576803184553347,False,False
12,3.568027877359614,20.595552810854812,True,False
13,46.620602532528906,36.68671092771409,False,False
14,62.92262544910104,20.564705863980556,False,False
15,49.68734353935042,9.900596881093232,False,False
16,1.179402554250586,7.6960857594124255,True,False
17,69.20321208818392,8.024268959479809,False,False
18,36.95363106022067,0.14936968208303814,False,False
19,83.00477298017455,6.178443242457594,False,False
20,26.759930456378545,35.21328615923315,False,False
21,50.97908098684232,33.88600985463477,False,False
22,63.97171669425262,29.670837894474285,False,False
23,9.149560506304566,21.64575285505955,True,False
24,50.777223630034996,34.85357506771523,False,False
25,36.12640590141576,23.92736268828852,False,False
26,5.925164234550362,15.505272044429148,True,False
27,32.30363462582066,6.007989162818075,False,False
28,81.63381038190757,15.177846862012498,False,False
29,97.87478844112216,23.59966772042441,False,True
30,60.50562538298513,25.51986323153329,False,False
31,67.64502438127883,6.031520766734748,False,False
32,44.03134671881875,9.582558473180933,False,False
33,40.24982981039816,3.8681637572698246,False,False
34,96.78280510488214,8.600161494235202,False,True
35,67.1765162611285,12.016803259162812,False,False
36,87.40770261495044,26.488589533538153,False,False
37,13.161581580830573,33.802972834982114,False,False
38,94.49481711449795,36.15667152783707,False,True
39,56.97191478592772,5.818398150437076,False,False
40,19.246349496833236,37.116227389780974,False,False
41,55.23264876672638,7.222099937956465,False,False
42,88.40568941964699,25.66286820889923,False,False
43,56.969427447380795,15.051513445196804,False,False
44,41.09552821571298,9.579568507273795,False,False
45,3.805728669123909,35.04875232437084,True,False
46,46.77302168140961,21.90540796854941,False,False
47,32.21633097802251,30.052996794197114,False,False
48,2.5196870801760363,14.887410902608158,True,False
49,3.035029438411163,4.915684088200374,True,False
50,96.71482353973677,26.31042920154058,False,True
51,42.82202463894813,20.94960431641921,False,False
52,87.28092085647744,13.768426679841049,False,False
53,59.02909822897146,27.347374933581747,False,False
54,35.541377702351205,20.763939459839605,False,False
55,76.52473832785226,36.367172559622006,False,False
56,15.106227807681549,37.33677569229714,False,False
57,0.5178865815432143,30.11910014391016,True,False
58,81.05268303172451,5.470562061703261,False,False
59,41.890365091318515,32.61025111980182,False,False
